ActivityHour,ActivityDay,Id,Calories,TotalIntensity,AverageIntensity,StepTotal
17:00,2016-05-03,1503960366,89,18,0.3,690
18:00,2016-05-03,1503960366,191,86,1.433333,3119
19:00,2016-05-03,1503960366,58,5,0.083333,140
20:00,2016-05-03,1503960366,50,1,0.016667,6
21:00,2016-05-03,1503960366,109,37,0.616667,1333
22:00,2016-05-03,1503960366,163,58,0.966667,2549
23:00,2016-05-03,1503960366,77,10,0.166667,484
00:00,2016-05-04,1503960366,79,17,0.283333,400
01:00,2016-05-04,1503960366,53,2,0.033333,18
02:00,2016-05-04,1503960366,47,0,0.0,0
03:00,2016-05-04,1503960366,47,0,0.0,0
04:00,2016-05-04,1503960366,47,0,0.0,0
05:00,2016-05-04,1503960366,47,0,0.0,0
06:00,2016-05-04,1503960366,47,0,0.0,0
07:00,2016-05-04,1503960366,47,0,0.0,0
08:00,2016-05-04,1503960366,53,4,0.066667,68
09:00,2016-05-04,1503960366,125,22,0.366667,1470
10:00,2016-05-04,1503960366,87,26,0.433333,598
11:00,2016-05-04,1503960366,65,7,0.116667,194
12:00,2016-05-04,1503960366,75,12,0.2,366
13:00,2016-05-04,1503960366,76,16,0.266667,318
14:00,2016-05-04,1503960366,152,67,1.116667,2284
15:00,2016-05-04,1503960366,65,7,0.116667,138
16:00,2016-05-04,1503960366,64,6,0.1,144
17:00,2016-05-04,1503960366,71,11,0.183333,341
18:00,2016-05-04,1503960366,145,62,1.033333,2041
19:00,2016-05-04,1503960366,78,19,0.316667,205
20:00,2016-05-04,1503960366,124,30,0.5,1316
21:00,2016-05-04,1503960366,110,39,0.65,1106
22:00,2016-05-04,1503960366,63,8,0.133333,93
23:00,2016-05-04,1503960366,52,0,0.0,0
00:00,2016-05-05,1503960366,56,6,0.1,70
01:00,2016-05-05,1503960366,58,6,0.1,113
02:00,2016-05-05,1503960366,52,2,0.033333,19
03:00,2016-05-05,1503960366,47,0,0.0,0
04:00,2016-05-05,1503960366,53,4,0.066667,44
05:00,2016-05-05,1503960366,47,0,0.0,0
06:00,2016-05-05,1503960366,49,1,0.016667,8
07:00,2016-05-05,1503960366,51,3,0.05,23
08:00,2016-05-05,1503960366,61,10,0.166667,107
09:00,2016-05-05,1503960366,131,26,0.433333,1615
10:00,2016-05-05,1503960366,78,15,0.25,360
11:00,2016-05-05,1503960366,59,4,0.066667,28
12:00,2016-05-05,1503960366,75,13,0.216667,318
13:00,2016-05-05,1503960366,110,21,0.35,1231
14:00,2016-05-05,1503960366,75,12,0.2,375
15:00,2016-05-05,1503960366,72,14,0.233333,187
16:00,2016-05-05,1503960366,102,21,0.35,989
17:00,2016-05-05,1503960366,154,70,1.166667,2217
18:00,2016-05-05,1503960366,95,30,0.5,715
19:00,2016-05-05,1503960366,82,20,0.333333,348
20:00,2016-05-05,1503960366,79,19,0.316667,283
21:00,2016-05-05,1503960366,219,113,1.883333,3897
22:00,2016-05-05,1503960366,95,17,0.283333,900
23:00,2016-05-05,1503960366,60,6,0.1,200
00:00,2016-05-06,1503960366,68,12,0.2,186
01:00,2016-05-06,1503960366,51,1,0.016667,4
02:00,2016-05-06,1503960366,57,7,0.116667,88
03:00,2016-05-06,1503960366,47,0,0.0,0
04:00,2016-05-06,1503960366,48,1,0.016667,19
05:00,2016-05-06,1503960366,47,0,0.0,0
06:00,2016-05-06,1503960366,48,0,0.0,0
07:00,2016-05-06,1503960366,51,3,0.05,23
08:00,2016-05-06,1503960366,63,9,0.15,146
09:00,2016-05-06,1503960366,134,29,0.483333,1683
10:00,2016-05-06,1503960366,85,20,0.333333,504
11:00,2016-05-06,1503960366,65,6,0.1,234
12:00,2016-05-06,1503960366,72,13,0.216667,261
13:00,2016-05-06,1503960366,66,10,0.166667,175
14:00,2016-05-06,1503960366,83,15,0.25,535
15:00,2016-05-06,1503960366,104,27,0.45,900
16:00,2016-05-06,1503960366,78,17,0.283333,335
17:00,2016-05-06,1503960366,73,13,0.216667,279
18:00,2016-05-06,1503960366,127,28,0.466667,1532
19:00,2016-05-06,1503960366,172,55,0.916667,2500
20:00,2016-05-06,1503960366,73,16,0.266667,255
21:00,2016-05-06,1503960366,83,20,0.333333,514
22:00,2016-05-06,1503960366,78,19,0.316667,375
23:00,2016-05-06,1503960366,124,52,0.866667,1611
00:00,2016-05-07,1503960366,65,9,0.15,168
01:00,2016-05-07,1503960366,48,0,0.0,0
02:00,2016-05-07,1503960366,50,2,0.033333,19
03:00,2016-05-07,1503960366,47,0,0.0,0
04:00,2016-05-07,1503960366,48,0,0.0,0
05:00,2016-05-07,1503960366,47,0,0.0,0
06:00,2016-05-07,1503960366,47,0,0.0,0
07:00,2016-05-07,1503960366,47,0,0.0,0
08:00,2016-05-07,1503960366,61,9,0.15,132
09:00,2016-05-07,1503960366,59,7,0.116667,115
10:00,2016-05-07,1503960366,133,46,0.766667,1291
11:00,2016-05-07,1503960366,164,59,0.983333,2352
12:00,2016-05-07,1503960366,62,6,0.1,129
13:00,2016-05-07,1503960366,55,2,0.033333,77
14:00,2016-05-07,1503960366,64,9,0.15,125
15:00,2016-05-07,1503960366,65,4,0.066667,318
16:00,2016-05-07,1503960366,68,10,0.166667,259
17:00,2016-05-07,1503960366,64,6,0.1,173
18:00,2016-05-07,1503960366,71,13,0.216667,253
19:00,2016-05-07,1503960366,91,21,0.35,652
20:00,2016-05-07,1503960366,59,3,0.05,102
21:00,2016-05-07,1503960366,140,61,1.016667,2073
22:00,2016-05-07,1503960366,209,108,1.8,3696
23:00,2016-05-07,1503960366,55,3,0.05,58
00:00,2016-05-08,1503960366,62,8,0.133333,147
01:00,2016-05-08,1503960366,48,0,0.0,0
02:00,2016-05-08,1503960366,47,0,0.0,0
03:00,2016-05-08,1503960366,47,0,0.0,0
04:00,2016-05-08,1503960366,48,1,0.016667,6
05:00,2016-05-08,1503960366,47,0,0.0,0
06:00,2016-05-08,1503960366,48,1,0.016667,7
07:00,2016-05-08,1503960366,47,0,0.0,0
08:00,2016-05-08,1503960366,47,0,0.0,0
09:00,2016-05-08,1503960366,47,0,0.0,0
10:00,2016-05-08,1503960366,47,0,0.0,0
11:00,2016-05-08,1503960366,47,0,0.0,0
12:00,2016-05-08,1503960366,85,22,0.366667,511
13:00,2016-05-08,1503960366,65,8,0.133333,227
14:00,2016-05-08,1503960366,98,30,0.5,660
15:00,2016-05-08,1503960366,68,10,0.166667,341
16:00,2016-05-08,1503960366,58,5,0.083333,100
17:00,2016-05-08,1503960366,69,14,0.233333,240
18:00,2016-05-08,1503960366,261,115,1.916667,4472
19:00,2016-05-08,1503960366,107,36,0.6,1069
20:00,2016-05-08,1503960366,88,28,0.466667,793
21:00,2016-05-08,1503960366,101,33,0.55,663
22:00,2016-05-08,1503960366,92,29,0.483333,553
23:00,2016-05-08,1503960366,66,11,0.183333,271
00:00,2016-05-09,1503960366,60,9,0.15,135
01:00,2016-05-09,1503960366,47,0,0.0,0
02:00,2016-05-09,1503960366,47,0,0.0,0
03:00,2016-05-09,1503960366,47,0,0.0,0
04:00,2016-05-09,1503960366,47,0,0.0,0
05:00,2016-05-09,1503960366,49,1,0.016667,14
06:00,2016-05-09,1503960366,81,22,0.366667,408
07:00,2016-05-09,1503960366,63,6,0.1,214
08:00,2016-05-09,1503960366,58,3,0.05,109
09:00,2016-05-09,1503960366,58,3,0.05,160
10:00,2016-05-09,1503960366,69,10,0.166667,322
11:00,2016-05-09,1503960366,74,6,0.1,477
12:00,2016-05-09,1503960366,79,12,0.2,507
13:00,2016-05-09,1503960366,52,1,0.016667,7
14:00,2016-05-09,1503960366,51,0,0.0,0
15:00,2016-05-09,1503960366,53,1,0.016667,22
16:00,2016-05-09,1503960366,176,75,1.25,2692
17:00,2016-05-09,1503960366,125,37,0.616667,1260
18:00,2016-05-09,1503960366,90,25,0.416667,624
19:00,2016-05-09,1503960366,115,39,0.65,1062
20:00,2016-05-09,1503960366,117,43,0.716667,1325
21:00,2016-05-09,1503960366,168,73,1.216667,2684
22:00,2016-05-09,1503960366,47,0,0.0,0
23:00,2016-05-09,1503960366,47,0,0.0,0
00:00,2016-05-10,1503960366,47,0,0.0,0
01:00,2016-05-10,1503960366,58,6,0.1,92
02:00,2016-05-10,1503960366,47,0,0.0,0
03:00,2016-05-10,1503960366,47,0,0.0,0
04:00,2016-05-10,1503960366,47,0,0.0,0
05:00,2016-05-10,1503960366,47,0,0.0,0
06:00,2016-05-10,1503960366,47,0,0.0,0
07:00,2016-05-10,1503960366,53,4,0.066667,47
08:00,2016-05-10,1503960366,67,11,0.183333,227
09:00,2016-05-10,1503960366,118,24,0.4,1461
10:00,2016-05-10,1503960366,76,16,0.266667,258
11:00,2016-05-10,1503960366,102,35,0.583333,988
12:00,2016-05-10,1503960366,63,6,0.1,74
13:00,2016-05-10,1503960366,73,14,0.233333,234
14:00,2016-05-10,1503960366,66,8,0.133333,159
15:00,2016-05-10,1503960366,101,36,0.6,1038
16:00,2016-05-10,1503960366,83,22,0.366667,312
17:00,2016-05-10,1503960366,88,17,0.283333,645
18:00,2016-05-10,1503960366,160,69,1.15,2494
19:00,2016-05-10,1503960366,127,51,0.85,1418
20:00,2016-05-10,1503960366,164,73,1.216667,2480
21:00,2016-05-10,1503960366,77,19,0.316667,251
22:00,2016-05-10,1503960366,50,0,0.0,0
23:00,2016-05-10,1503960366,53,3,0.05,29
00:00,2016-05-11,1503960366,72,14,0.233333,266
01:00,2016-05-11,1503960366,54,4,0.066667,45
02:00,2016-05-11,1503960366,54,4,0.066667,73
03:00,2016-05-11,1503960366,49,1,0.016667,10
04:00,2016-05-11,1503960366,47,0,0.0,0
05:00,2016-05-11,1503960366,47,0,0.0,0
06:00,2016-05-11,1503960366,47,0,0.0,0
07:00,2016-05-11,1503960366,53,5,0.083333,47
08:00,2016-05-11,1503960366,78,21,0.35,312
09:00,2016-05-11,1503960366,144,32,0.533333,1914
10:00,2016-05-11,1503960366,89,19,0.316667,644
11:00,2016-05-11,1503960366,75,15,0.25,259
12:00,2016-05-11,1503960366,63,6,0.1,116
13:00,2016-05-11,1503960366,101,23,0.383333,811
14:00,2016-05-11,1503960366,130,52,0.866667,1560
15:00,2016-05-11,1503960366,72,9,0.15,348
16:00,2016-05-11,1503960366,70,7,0.116667,289
17:00,2016-05-11,1503960366,67,7,0.116667,245
18:00,2016-05-11,1503960366,208,102,1.7,3449
19:00,2016-05-11,1503960366,90,30,0.5,293
20:00,2016-05-11,1503960366,114,42,0.7,1209
00:00,2016-04-12,1624580081,55,4,0.066667,31
01:00,2016-04-12,1624580081,51,1,0.016667,0
02:00,2016-04-12,1624580081,50,0,0.0,0
03:00,2016-04-12,1624580081,51,1,0.016667,7
04:00,2016-04-12,1624580081,50,0,0.0,0
05:00,2016-04-12,1624580081,50,0,0.0,0
06:00,2016-04-12,1624580081,50,0,0.0,0
07:00,2016-04-12,1624580081,50,0,0.0,0
08:00,2016-04-12,1624580081,51,1,0.016667,0
09:00,2016-04-12,1624580081,74,18,0.3,1085
10:00,2016-04-12,1624580081,141,60,1.0,5375
11:00,2016-04-12,1624580081,56,4,0.066667,129
12:00,2016-04-12,1624580081,57,5,0.083333,81
13:00,2016-04-12,1624580081,54,2,0.033333,67
14:00,2016-04-12,1624580081,55,3,0.05,43
15:00,2016-04-12,1624580081,52,2,0.033333,0
16:00,2016-04-12,1624580081,54,2,0.033333,79
17:00,2016-04-12,1624580081,63,6,0.1,235
18:00,2016-04-12,1624580081,62,7,0.116667,257
19:00,2016-04-12,1624580081,77,12,0.2,501
20:00,2016-04-12,1624580081,60,6,0.1,99
21:00,2016-04-12,1624580081,50,0,0.0,0
22:00,2016-04-12,1624580081,50,0,0.0,0
23:00,2016-04-12,1624580081,70,12,0.2,174
00:00,2016-04-13,1624580081,58,6,0.1,75
01:00,2016-04-13,1624580081,51,1,0.016667,0
02:00,2016-04-13,1624580081,50,0,0.0,0
03:00,2016-04-13,1624580081,50,0,0.0,0
04:00,2016-04-13,1624580081,50,0,0.0,0
05:00,2016-04-13,1624580081,50,0,0.0,0
06:00,2016-04-13,1624580081,50,0,0.0,0
07:00,2016-04-13,1624580081,50,0,0.0,0
08:00,2016-04-13,1624580081,51,1,0.016667,0
09:00,2016-04-13,1624580081,90,29,0.483333,1663
10:00,2016-04-13,1624580081,112,45,0.75,3685
11:00,2016-04-13,1624580081,68,12,0.2,608
12:00,2016-04-13,1624580081,59,6,0.1,80
13:00,2016-04-13,1624580081,50,0,0.0,0
14:00,2016-04-13,1624580081,55,4,0.066667,36
15:00,2016-04-13,1624580081,50,0,0.0,0
16:00,2016-04-13,1624580081,59,5,0.083333,126
17:00,2016-04-13,1624580081,56,5,0.083333,39
18:00,2016-04-13,1624580081,79,17,0.283333,491
19:00,2016-04-13,1624580081,52,1,0.016667,7
20:00,2016-04-13,1624580081,54,3,0.05,14
21:00,2016-04-13,1624580081,66,11,0.183333,183
22:00,2016-04-13,1624580081,50,0,0.0,0
23:00,2016-04-13,1624580081,52,2,0.033333,0
00:00,2016-04-14,1624580081,51,1,0.016667,0
01:00,2016-04-14,1624580081,50,0,0.0,0
02:00,2016-04-14,1624580081,51,1,0.016667,0
03:00,2016-04-14,1624580081,50,0,0.0,0
04:00,2016-04-14,1624580081,50,0,0.0,0
05:00,2016-04-14,1624580081,50,0,0.0,0
06:00,2016-04-14,1624580081,50,0,0.0,0
07:00,2016-04-14,1624580081,51,1,0.016667,0
08:00,2016-04-14,1624580081,95,31,0.516667,1958
09:00,2016-04-14,1624580081,118,45,0.75,4148
10:00,2016-04-14,1624580081,60,7,0.116667,141
11:00,2016-04-14,1624580081,78,18,0.3,468
12:00,2016-04-14,1624580081,52,2,0.033333,0
13:00,2016-04-14,1624580081,50,0,0.0,0
14:00,2016-04-14,1624580081,55,3,0.05,87
15:00,2016-04-14,1624580081,54,3,0.05,34
16:00,2016-04-14,1624580081,72,14,0.233333,170
17:00,2016-04-14,1624580081,127,34,0.566667,1197
18:00,2016-04-14,1624580081,78,19,0.316667,182
19:00,2016-04-14,1624580081,86,24,0.4,445
20:00,2016-04-14,1624580081,58,6,0.1,0
21:00,2016-04-14,1624580081,74,15,0.25,227
22:00,2016-04-14,1624580081,50,0,0.0,0
23:00,2016-04-14,1624580081,65,12,0.2,50
00:00,2016-04-15,1624580081,70,12,0.2,178
01:00,2016-04-15,1624580081,53,2,0.033333,6
02:00,2016-04-15,1624580081,50,0,0.0,0
03:00,2016-04-15,1624580081,50,0,0.0,0
04:00,2016-04-15,1624580081,50,0,0.0,0
05:00,2016-04-15,1624580081,50,0,0.0,0
06:00,2016-04-15,1624580081,51,1,0.016667,0
07:00,2016-04-15,1624580081,51,1,0.016667,0
08:00,2016-04-15,1624580081,50,0,0.0,0
09:00,2016-04-15,1624580081,50,0,0.0,0
10:00,2016-04-15,1624580081,50,0,0.0,0
11:00,2016-04-15,1624580081,86,25,0.416667,415
12:00,2016-04-15,1624580081,50,0,0.0,0
13:00,2016-04-15,1624580081,50,0,0.0,0
14:00,2016-04-15,1624580081,50,0,0.0,0
15:00,2016-04-15,1624580081,50,0,0.0,0
16:00,2016-04-15,1624580081,50,0,0.0,0
17:00,2016-04-15,1624580081,51,1,0.016667,0
18:00,2016-04-15,1624580081,54,3,0.05,6
19:00,2016-04-15,1624580081,89,25,0.416667,386
20:00,2016-04-15,1624580081,50,0,0.0,0
21:00,2016-04-15,1624580081,54,3,0.05,27
22:00,2016-04-15,1624580081,74,15,0.25,287
23:00,2016-04-15,1624580081,63,8,0.133333,185
00:00,2016-04-16,1624580081,78,18,0.3,465
01:00,2016-04-16,1624580081,50,0,0.0,0
02:00,2016-04-16,1624580081,56,5,0.083333,81
03:00,2016-04-16,1624580081,50,0,0.0,0
04:00,2016-04-16,1624580081,50,0,0.0,0
05:00,2016-04-16,1624580081,50,0,0.0,0
06:00,2016-04-16,1624580081,50,0,0.0,0
07:00,2016-04-16,1624580081,50,0,0.0,0
08:00,2016-04-16,1624580081,50,0,0.0,0
09:00,2016-04-16,1624580081,50,0,0.0,0
10:00,2016-04-16,1624580081,67,11,0.183333,259
11:00,2016-04-16,1624580081,61,6,0.1,231
12:00,2016-04-16,1624580081,59,5,0.083333,126
13:00,2016-04-16,1624580081,50,0,0.0,0
14:00,2016-04-16,1624580081,68,10,0.166667,291
15:00,2016-04-16,1624580081,56,5,0.083333,82
16:00,2016-04-16,1624580081,50,0,0.0,0
17:00,2016-04-16,1624580081,56,4,0.066667,39
18:00,2016-04-16,1624580081,53,2,0.033333,0
19:00,2016-04-16,1624580081,90,27,0.45,472
20:00,2016-04-16,1624580081,55,4,0.066667,28
21:00,2016-04-16,1624580081,94,31,0.516667,1211
22:00,2016-04-16,1624580081,115,44,0.733333,1962
23:00,2016-04-16,1624580081,58,4,0.066667,123
00:00,2016-04-17,1624580081,57,5,0.083333,115
01:00,2016-04-17,1624580081,51,1,0.016667,0
02:00,2016-04-17,1624580081,52,2,0.033333,67
03:00,2016-04-17,1624580081,50,0,0.0,0
04:00,2016-04-17,1624580081,50,0,0.0,0
05:00,2016-04-17,1624580081,51,1,0.016667,0
06:00,2016-04-17,1624580081,50,0,0.0,0
07:00,2016-04-17,1624580081,50,0,0.0,0
08:00,2016-04-17,1624580081,50,0,0.0,0
09:00,2016-04-17,1624580081,52,2,0.033333,0
10:00,2016-04-17,1624580081,56,4,0.066667,49
11:00,2016-04-17,1624580081,52,2,0.033333,0
12:00,2016-04-17,1624580081,78,19,0.316667,193
13:00,2016-04-17,1624580081,122,44,0.733333,1374
14:00,2016-04-17,1624580081,80,18,0.3,657
15:00,2016-04-17,1624580081,56,4,0.066667,19
16:00,2016-04-17,1624580081,50,0,0.0,0
17:00,2016-04-17,1624580081,129,50,0.833333,2047
18:00,2016-04-17,1624580081,73,10,0.166667,401
19:00,2016-04-17,1624580081,91,18,0.3,782
20:00,2016-04-17,1624580081,79,19,0.316667,156
21:00,2016-04-17,1624580081,63,7,0.116667,173
22:00,2016-04-17,1624580081,58,6,0.1,28
23:00,2016-04-17,1624580081,55,4,0.066667,89
00:00,2016-04-18,1624580081,54,3,0.05,59
01:00,2016-04-18,1624580081,55,4,0.066667,29
02:00,2016-04-18,1624580081,51,1,0.016667,0
03:00,2016-04-18,1624580081,50,0,0.0,0
04:00,2016-04-18,1624580081,50,0,0.0,0
05:00,2016-04-18,1624580081,50,0,0.0,0
06:00,2016-04-18,1624580081,50,0,0.0,0
07:00,2016-04-18,1624580081,63,9,0.15,354
08:00,2016-04-18,1624580081,120,49,0.816667,4120
09:00,2016-04-18,1624580081,57,5,0.083333,17
10:00,2016-04-18,1624580081,78,18,0.3,458
11:00,2016-04-18,1624580081,68,13,0.216667,261
12:00,2016-04-18,1624580081,51,1,0.016667,6
13:00,2016-04-18,1624580081,50,0,0.0,0
14:00,2016-04-18,1624580081,50,0,0.0,0
15:00,2016-04-18,1624580081,90,28,0.466667,812
16:00,2016-04-18,1624580081,166,70,1.166667,3242
17:00,2016-04-18,1624580081,61,7,0.116667,186
18:00,2016-04-18,1624580081,72,11,0.183333,314
19:00,2016-04-18,1624580081,62,9,0.15,131
20:00,2016-04-18,1624580081,66,10,0.166667,180
21:00,2016-04-18,1624580081,65,12,0.2,120
22:00,2016-04-18,1624580081,62,9,0.15,124
23:00,2016-04-18,1624580081,63,8,0.133333,123
00:00,2016-04-19,1624580081,52,2,0.033333,0
01:00,2016-04-19,1624580081,50,0,0.0,0
02:00,2016-04-19,1624580081,50,0,0.0,0
03:00,2016-04-19,1624580081,50,0,0.0,0
04:00,2016-04-19,1624580081,50,0,0.0,0
05:00,2016-04-19,1624580081,60,7,0.116667,106
06:00,2016-04-19,1624580081,77,16,0.266667,333
07:00,2016-04-19,1624580081,54,3,0.05,13
08:00,2016-04-19,1624580081,66,12,0.2,227
09:00,2016-04-19,1624580081,51,1,0.016667,0
10:00,2016-04-19,1624580081,50,0,0.0,0
11:00,2016-04-19,1624580081,64,10,0.166667,120
12:00,2016-04-19,1624580081,109,30,0.5,826
13:00,2016-04-19,1624580081,70,9,0.15,235
14:00,2016-04-19,1624580081,71,15,0.25,495
15:00,2016-04-19,1624580081,50,0,0.0,0
16:00,2016-04-19,1624580081,53,2,0.033333,0
17:00,2016-04-19,1624580081,52,1,0.016667,0
18:00,2016-04-19,1624580081,80,14,0.233333,351
19:00,2016-04-19,1624580081,59,3,0.05,137
20:00,2016-04-19,1624580081,55,4,0.066667,12
21:00,2016-04-19,1624580081,55,4,0.066667,22
22:00,2016-04-19,1624580081,59,7,0.116667,39
23:00,2016-04-19,1624580081,51,1,0.016667,0
00:00,2016-04-20,1624580081,60,7,0.116667,123
01:00,2016-04-20,1624580081,50,0,0.0,0
02:00,2016-04-20,1624580081,50,0,0.0,0
03:00,2016-04-20,1624580081,50,0,0.0,0
04:00,2016-04-20,1624580081,50,0,0.0,0
05:00,2016-04-20,1624580081,50,0,0.0,0
06:00,2016-04-20,1624580081,50,0,0.0,0
07:00,2016-04-20,1624580081,50,0,0.0,0
08:00,2016-04-20,1624580081,51,1,0.016667,0
09:00,2016-04-20,1624580081,117,44,0.733333,2608
10:00,2016-04-20,1624580081,59,7,0.116667,159
11:00,2016-04-20,1624580081,60,6,0.1,89
12:00,2016-04-20,1624580081,75,14,0.233333,319
13:00,2016-04-20,1624580081,54,3,0.05,8
14:00,2016-04-20,1624580081,54,3,0.05,0
15:00,2016-04-20,1624580081,59,6,0.1,46
16:00,2016-04-20,1624580081,69,12,0.2,311
17:00,2016-04-20,1624580081,68,9,0.15,353
18:00,2016-04-20,1624580081,82,17,0.283333,445
19:00,2016-04-20,1624580081,56,3,0.05,62
20:00,2016-04-20,1624580081,52,1,0.016667,26
21:00,2016-04-20,1624580081,55,3,0.05,35
22:00,2016-04-20,1624580081,71,10,0.166667,264
23:00,2016-04-20,1624580081,56,5,0.083333,126
00:00,2016-04-21,1624580081,51,1,0.016667,9
01:00,2016-04-21,1624580081,50,0,0.0,0
02:00,2016-04-21,1624580081,52,2,0.033333,0
03:00,2016-04-21,1624580081,54,2,0.033333,106
04:00,2016-04-21,1624580081,50,0,0.0,0
05:00,2016-04-21,1624580081,50,0,0.0,0
06:00,2016-04-21,1624580081,51,1,0.016667,0
07:00,2016-04-21,1624580081,50,0,0.0,0
08:00,2016-04-21,1624580081,51,1,0.016667,0
09:00,2016-04-21,1624580081,61,6,0.1,186
10:00,2016-04-21,1624580081,62,8,0.133333,502
11:00,2016-04-21,1624580081,78,15,0.25,339
12:00,2016-04-21,1624580081,51,1,0.016667,9
13:00,2016-04-21,1624580081,50,0,0.0,0
14:00,2016-04-21,1624580081,68,11,0.183333,226
15:00,2016-04-21,1624580081,55,3,0.05,111
16:00,2016-04-21,1624580081,54,3,0.05,28
17:00,2016-04-21,1624580081,64,8,0.133333,218
18:00,2016-04-21,1624580081,97,35,0.583333,1287
19:00,2016-04-21,1624580081,124,56,0.933333,2880
20:00,2016-04-21,1624580081,60,7,0.116667,88
21:00,2016-04-21,1624580081,68,12,0.2,180
22:00,2016-04-21,1624580081,65,12,0.2,180
23:00,2016-04-21,1624580081,52,2,0.033333,0
00:00,2016-04-22,1624580081,51,1,0.016667,0
01:00,2016-04-22,1624580081,50,0,0.0,0
02:00,2016-04-22,1624580081,50,0,0.0,0
03:00,2016-04-22,1624580081,54,2,0.033333,105
04:00,2016-04-22,1624580081,50,0,0.0,0
05:00,2016-04-22,1624580081,50,0,0.0,0
06:00,2016-04-22,1624580081,50,0,0.0,0
07:00,2016-04-22,1624580081,70,16,0.266667,142
08:00,2016-04-22,1624580081,52,2,0.033333,0
09:00,2016-04-22,1624580081,53,2,0.033333,12
10:00,2016-04-22,1624580081,63,10,0.166667,240
11:00,2016-04-22,1624580081,68,12,0.2,205
12:00,2016-04-22,1624580081,56,4,0.066667,55
13:00,2016-04-22,1624580081,60,6,0.1,149
14:00,2016-04-22,1624580081,51,1,0.016667,0
15:00,2016-04-22,1624580081,53,3,0.05,0
16:00,2016-04-22,1624580081,55,4,0.066667,102
17:00,2016-04-22,1624580081,57,5,0.083333,58
18:00,2016-04-22,1624580081,51,1,0.016667,9
19:00,2016-04-22,1624580081,96,32,0.533333,345
20:00,2016-04-22,1624580081,91,31,0.516667,671
21:00,2016-04-22,1624580081,76,20,0.333333,430
22:00,2016-04-22,1624580081,88,28,0.466667,1013
23:00,2016-04-22,1624580081,76,19,0.316667,466
00:00,2016-04-23,1624580081,68,9,0.15,218
01:00,2016-04-23,1624580081,55,4,0.066667,16
02:00,2016-04-23,1624580081,50,0,0.0,0
03:00,2016-04-23,1624580081,50,0,0.0,0
04:00,2016-04-23,1624580081,50,0,0.0,0
05:00,2016-04-23,1624580081,50,0,0.0,0
06:00,2016-04-23,1624580081,50,0,0.0,0
07:00,2016-04-23,1624580081,50,0,0.0,0
08:00,2016-04-23,1624580081,51,1,0.016667,0
09:00,2016-04-23,1624580081,63,9,0.15,150
10:00,2016-04-23,1624580081,80,17,0.283333,722
11:00,2016-04-23,1624580081,50,0,0.0,0
12:00,2016-04-23,1624580081,58,4,0.066667,97
13:00,2016-04-23,1624580081,52,1,0.016667,39
14:00,2016-04-23,1624580081,64,8,0.133333,221
15:00,2016-04-23,1624580081,52,2,0.033333,0
16:00,2016-04-23,1624580081,77,17,0.283333,350
17:00,2016-04-23,1624580081,53,2,0.033333,8
18:00,2016-04-23,1624580081,60,7,0.116667,74
19:00,2016-04-23,1624580081,95,29,0.483333,446
20:00,2016-04-23,1624580081,128,51,0.85,2628
21:00,2016-04-23,1624580081,121,41,0.683333,2666
22:00,2016-04-23,1624580081,81,23,0.383333,854
23:00,2016-04-23,1624580081,53,2,0.033333,49
00:00,2016-04-24,1624580081,64,9,0.15,174
01:00,2016-04-24,1624580081,59,7,0.116667,34
02:00,2016-04-24,1624580081,50,0,0.0,0
03:00,2016-04-24,1624580081,50,0,0.0,0
04:00,2016-04-24,1624580081,50,0,0.0,0
05:00,2016-04-24,1624580081,51,1,0.016667,0
06:00,2016-04-24,1624580081,52,2,0.033333,0
07:00,2016-04-24,1624580081,50,0,0.0,0
08:00,2016-04-24,1624580081,54,3,0.05,0
09:00,2016-04-24,1624580081,60,7,0.116667,121
10:00,2016-04-24,1624580081,89,27,0.45,313
11:00,2016-04-24,1624580081,70,15,0.25,103
12:00,2016-04-24,1624580081,106,38,0.633333,1236
13:00,2016-04-24,1624580081,114,38,0.633333,1604
14:00,2016-04-24,1624580081,70,12,0.2,217
15:00,2016-04-24,1624580081,50,0,0.0,0
16:00,2016-04-24,1624580081,54,3,0.05,12
17:00,2016-04-24,1624580081,61,8,0.133333,53
18:00,2016-04-24,1624580081,145,56,0.933333,1456
19:00,2016-04-24,1624580081,82,23,0.383333,232
20:00,2016-04-24,1624580081,77,14,0.233333,397
21:00,2016-04-24,1624580081,53,2,0.033333,24
22:00,2016-04-24,1624580081,57,4,0.066667,100
23:00,2016-04-24,1624580081,50,0,0.0,0
00:00,2016-04-25,1624580081,50,0,0.0,0
01:00,2016-04-25,1624580081,54,3,0.05,6
